Annotation Cluster 1,Enrichment Score: 21.918090787704198,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0042692~muscle cell differentiation,79,3.434782609,5.39E-07,"BMP10, MEF2A, AW551984, THRA, HMGCR, NPNT, DTYMK, EZH2, DICER1, EDN1, UCHL1, MORF4L2, REST, MEGF10, AKT1, NOV, KDM1A, EDNRB, CDC42, WISP1, MYOCD, GATA6, GATA4, HEY2, RARA, NRG1, MAP2K6, PITX2, CDK1, EFNB2, PTBP1, DDX39B, VANGL2, TANC1, ARID1A, MMP14, HNRNPU, SMO, SDC1, BVES, BTG1, SEMA4C, SORT1, TBX18, CASQ1, KDM6B, KIT, SOX9, TCF7L2, FAM65B, ZFP36L1, BCL2, MEG3, NFATC4, MBNL3, EHD2, TCF3, BCL9, RBM24, TBX2, MAML1, SMAD6, FDPS, IGF1, IGF2, MYOZ1, SEPN1, CACNA2D2, COL14A1, HDAC2, PRICKLE1, ITGA8, CDON, H3F3A, NLN, H3F3B, ABL1, IGFBP5, MYH10",1928,414,17911,1.772717592,0.004704383,1.84E-05,0.001086197
GOTERM_BP_FAT,GO:0046622~positive regulation of organ growth,20,0.869565217,5.97E-07,"CDK1, BMP10, ERBB4, TBX2, EDN1, TBX20, DDX39B, FDPS, IGF1, CACNA2D2, WNT2, AKT1, NCAM1, SMO, WISP1, GATA6, HLX, GATA4, HEY2, SERP1",1928,51,17911,3.643112847,0.005211845,2.01E-05,0.001203671
GOTERM_BP_FAT,GO:0055025~positive regulation of cardiac muscle tissue development,18,0.782608696,3.74E-06,"CDK1, BMP10, ERBB4, TBX2, EFNB2, DDX39B, TBX20, EDN1, FDPS, IGF1, WNT2, NCAM1, WISP1, MYOCD, GATA6, GATA4, HEY2, NRG1",1928,47,17911,3.557848504,0.032201139,1.06E-04,0.007539242
GOTERM_BP_FAT,GO:0048738~cardiac muscle tissue development,49,2.130434783,4.84E-06,"BMP10, MEF2A, AW551984, ERBB4, DICER1, TBX20, EDN1, FKBP1A, GJA5, ARID2, GJC1, TGFB2, WNT2, CDC42, ALDH1A2, WISP1, HAND1, MYOCD, GATA6, HEY2, GATA4, RARA, NRG1, COL11A1, PITX2, CDK1, TBX2, MAML1, UBE4B, EFNB2, DDX39B, FDPS, IGF1, ARID1A, SIRT6, MYH7, SMAD1, TNNI1, HNRNPU, NCAM1, BVES, HDAC2, COL14A1, ID2, FOXC1, BMP7, TBX18, KDM6B, MYH10",1928,230,17911,1.979160653,0.041479604,1.35E-04,0.009758094
GOTERM_BP_FAT,GO:0060537~muscle tissue development,79,3.434782609,4.99E-06,"BMP10, MEF2A, AW551984, HMGCR, DICER1, TBX20, EDN1, PDLIM3, GJA5, MEGF10, TGFB2, WNT2, SAP30, CDC42, DDX17, WISP1, MYOCD, GATA6, HLX, GATA4, HEY2, RARA, NR2F2, NRG1, MYC, COL11A1, PITX2, EGR1, CDK1, SOX11, EFNB2, DDX39B, ARID1A, MYH7, HNRNPU, NCAM1, SMO, BVES, FOXC1, TBX18, CASQ1, KDM6B, CAV1, ERBB4, COL3A1, ELN, FKBP1A, SOX9, ARID2, TCF7L2, GJC1, PLAGL1, FAM65B, ALDH1A2, TCF21, HAND1, BCL2, MEG3, BCL9, KLF5, TBX2, MAML1, UBE4B, FDPS, IGF1, SIRT6, SEPN1, SMAD1, TNNI1, COL14A1, HDAC2, ID2, ITGA8, CDON, NLN, LUC7L, BMP7, IGFBP5, MYH10",1928,438,17911,1.675582381,0.042738376,1.38E-04,0.010060767
GOTERM_BP_FAT,GO:0055023~positive regulation of cardiac muscle tissue growth,15,0.652173913,6.89E-06,"CDK1, BMP10, ERBB4, TBX2, DDX39B, TBX20, EDN1, FDPS, IGF1, WNT2, NCAM1, WISP1, GATA6, GATA4, HEY2",1928,35,17911,3.981401897,0.058487954,1.84E-04,0.013881691
GOTERM_BP_FAT,GO:0014706~striated muscle tissue development,75,3.260869565,7.04E-06,"BMP10, MEF2A, AW551984, HMGCR, DICER1, TBX20, EDN1, PDLIM3, GJA5, MEGF10, TGFB2, WNT2, SAP30, CDC42, DDX17, WISP1, MYOCD, GATA6, HLX, GATA4, HEY2, RARA, NR2F2, NRG1, MYC, COL11A1, PITX2, EGR1, CDK1, SOX11, EFNB2, DDX39B, ARID1A, MYH7, HNRNPU, NCAM1, SMO, BVES, FOXC1, TBX18, CASQ1, KDM6B, CAV1, ERBB4, ELN, FKBP1A, ARID2, TCF7L2, GJC1, PLAGL1, FAM65B, ALDH1A2, TCF21, HAND1, BCL2, MEG3, BCL9, KLF5, TBX2, MAML1, UBE4B, FDPS, IGF1, SIRT6, SEPN1, SMAD1, TNNI1, COL14A1, HDAC2, ID2, CDON, NLN, LUC7L, BMP7, MYH10",1928,413,17911,1.687034702,0.059747281,1.88E-04,0.014189958
GOTERM_BP_FAT,GO:0046620~regulation of organ growth,27,1.173913043,2.08E-05,"BMP10, ERBB4, EDN1, TBX20, WWC1, TCF7L2, AKT1, WNT2, WISP1, GATA6, HLX, GATA4, HEY2, CDK1, TBX2, DDX39B, FDPS, IGF1, CACNA2D2, BCL2L11, STK3, NCAM1, SMO, COL14A1, HDAC2, FOXC1, SERP1",1928,102,17911,2.459101172,0.166275083,4.95E-04,0.041880448
GOTERM_BP_FAT,GO:0060421~positive regulation of heart growth,15,0.652173913,2.10E-05,"CDK1, BMP10, ERBB4, TBX2, DDX39B, TBX20, EDN1, FDPS, IGF1, WNT2, NCAM1, WISP1, GATA6, GATA4, HEY2",1928,38,17911,3.667080694,0.168029114,4.98E-04,0.042365372
GOTERM_BP_FAT,GO:0045844~positive regulation of striated muscle tissue development,22,0.956521739,2.81E-05,"CDK1, BMP10, ERBB4, HMGCR, TBX2, EFNB2, EDN1, TBX20, DDX39B, FDPS, IGF1, WNT2, NCAM1, WISP1, MYOCD, GATA6, CDON, BCL2, GATA4, HEY2, MEG3, NRG1",1928,75,17911,2.725048409,0.217731389,6.38E-04,0.056547634
GOTERM_BP_FAT,GO:0048636~positive regulation of muscle organ development,22,0.956521739,2.81E-05,"CDK1, BMP10, ERBB4, HMGCR, TBX2, EFNB2, EDN1, TBX20, DDX39B, FDPS, IGF1, WNT2, NCAM1, WISP1, MYOCD, GATA6, CDON, BCL2, GATA4, HEY2, MEG3, NRG1",1928,75,17911,2.725048409,0.217731389,6.38E-04,0.056547634
GOTERM_BP_FAT,GO:0035265~organ growth,38,1.652173913,2.85E-05,"BMP10, ERBB4, LEPR, TBX20, EDN1, WWC1, SOX9, ARID2, TCF7L2, TGFB2, AKT1, WNT2, SPRY2, WISP1, MYOCD, GATA6, HLX, BCL2, HEY2, GATA4, RARA, THBS1, PLAG1, CDK1, TBX2, DDX39B, FDPS, IGF1, SIRT6, SMAD1, CACNA2D2, STK3, NCAM1, SMO, HDAC2, COL14A1, FOXC1, SERP1",1928,172,17911,2.05242811,0.220650308,6.46E-04,0.057408261
GOTERM_BP_FAT,GO:0033002~muscle cell proliferation,41,1.782608696,3.02E-05,"BMP10, CAV1, ERBB4, HMGCR, TBX20, EDN1, ARID2, MEGF10, TGFB2, NOV, WNT2, AKT1, IGF1R, WISP1, GATA6, HEY2, GATA4, CNN1, THBS1, ORC1, MYC, EGR1, TRP53, CDK1, TBX2, DDX39B, SKP2, ITGA2, IGF1, SMAD1, SEPN1, NPR3, NCAM1, HIF1A, HDAC2, CDKN1B, ID2, JUN, SULF1, FOXC1, IGFBP5",1928,192,17911,1.983788792,0.23192687,6.80E-04,0.060763577
GOTERM_BP_FAT,GO:1901863~positive regulation of muscle tissue development,22,0.956521739,3.49E-05,"CDK1, BMP10, ERBB4, HMGCR, TBX2, EFNB2, EDN1, TBX20, DDX39B, FDPS, IGF1, WNT2, NCAM1, WISP1, MYOCD, GATA6, CDON, BCL2, GATA4, HEY2, MEG3, NRG1",1928,76,17911,2.689192509,0.263083845,7.73E-04,0.070296235
GOTERM_BP_FAT,GO:0055017~cardiac muscle tissue growth,23,1,8.26E-05,"CDK1, BMP10, ERBB4, TBX2, EDN1, TBX20, DDX39B, FDPS, IGF1, SIRT6, SMAD1, ARID2, TGFB2, WNT2, NCAM1, COL14A1, HDAC2, WISP1, MYOCD, GATA6, GATA4, HEY2, FOXC1",1928,86,17911,2.484518238,0.514579629,0.001660092,0.166343331
GOTERM_BP_FAT,GO:0007517~muscle organ development,67,2.913043478,1.10E-04,"MTSS1, BMP10, FOXK1, HMGCR, EDN1, TBX20, PDLIM3, MEGF10, TGFB2, WNT2, SAP30, DDX17, WISP1, MYOCD, GATA6, HLX, GATA4, HEY2, NR2F2, NRG1, MYC, COL11A1, PITX2, EGR1, CDK1, ARID5B, SOX11, EFNB2, DDX39B, VANGL2, MYH7, CD164, NCAM1, SMO, BVES, FOXC1, CASQ1, SERP1, CAV1, ERBB4, COL3A1, ELN, FKBP1A, TCF7L2, PLAGL1, FAM65B, TCF21, HAND1, BCL2, MEG3, ETV1, BCL9, KLF5, TBX2, UBE4B, FZD1, FDPS, IGF1, SIRT6, FZD2, SEPN1, TNNI1, HDAC2, COL14A1, CDON, NLN, LUC7L",1928,388,17911,1.604190283,0.619266254,0.002172535,0.222189643
GOTERM_BP_FAT,GO:0060419~heart growth,23,1,2.81E-04,"CDK1, BMP10, ERBB4, TBX2, EDN1, TBX20, DDX39B, FDPS, IGF1, SIRT6, SMAD1, ARID2, TGFB2, WNT2, NCAM1, COL14A1, HDAC2, WISP1, MYOCD, GATA6, GATA4, HEY2, FOXC1",1928,93,17911,2.297511489,0.914501021,0.004791707,0.56488242
GOTERM_BP_FAT,GO:0051146~striated muscle cell differentiation,51,2.217391304,3.43E-04,"BMP10, MEF2A, THRA, AW551984, UCHL1, EDN1, MORF4L2, DICER1, EZH2, NOV, AKT1, WISP1, MYOCD, GATA6, HEY2, GATA4, RARA, NRG1, PITX2, CDK1, DDX39B, EFNB2, TANC1, ARID1A, MMP14, HNRNPU, SMO, SDC1, BVES, SORT1, CASQ1, KDM6B, FAM65B, BCL2, MEG3, EHD2, BCL9, RBM24, MAML1, FDPS, IGF1, MYOZ1, IGF2, SEPN1, CACNA2D2, HDAC2, COL14A1, CDON, NLN, IGFBP5, MYH10",1928,285,17911,1.662409915,0.950162047,0.005728698,0.688428581
GOTERM_BP_FAT,GO:0060038~cardiac muscle cell proliferation,15,0.652173913,3.73E-04,"CDK1, BMP10, ERBB4, TBX2, TBX20, SMAD1, ARID2, TGFB2, WNT2, NCAM1, HDAC2, GATA6, GATA4, HEY2, FOXC1",1928,48,17911,2.90310555,0.961749968,0.006150405,0.748948072
GOTERM_BP_FAT,GO:0060045~positive regulation of cardiac muscle cell proliferation,10,0.434782609,3.79E-04,"WNT2, NCAM1, CDK1, BMP10, ERBB4, GATA6, TBX2, HEY2, GATA4, TBX20",1928,23,17911,4.039103374,0.963823664,0.006231632,0.761690516
GOTERM_BP_FAT,GO:0055021~regulation of cardiac muscle tissue growth,17,0.739130435,4.50E-04,"CDK1, BMP10, ERBB4, TBX2, EDN1, DDX39B, TBX20, FDPS, IGF1, WNT2, NCAM1, HDAC2, WISP1, COL14A1, GATA6, GATA4, HEY2",1928,60,17911,2.632149032,0.980552691,0.007229809,0.903476392
GOTERM_BP_FAT,GO:0014855~striated muscle cell proliferation,17,0.739130435,4.50E-04,"CDK1, BMP10, ERBB4, TBX2, TBX20, SEPN1, SMAD1, MEGF10, ARID2, TGFB2, WNT2, NCAM1, HDAC2, GATA6, GATA4, HEY2, FOXC1",1928,60,17911,2.632149032,0.980552691,0.007229809,0.903476392
GOTERM_BP_FAT,GO:0055024~regulation of cardiac muscle tissue development,20,0.869565217,5.72E-04,"CDK1, BMP10, ERBB4, TBX2, EFNB2, EDN1, TBX20, DDX39B, FDPS, IGF1, WNT2, NCAM1, HDAC2, WISP1, COL14A1, MYOCD, GATA6, GATA4, HEY2, NRG1",1928,79,17911,2.351882977,0.993315339,0.008918737,1.146941631
GOTERM_BP_FAT,GO:0045927~positive regulation of growth,49,2.130434783,5.92E-04,"BMP10, EDN1, TBX20, LPAR3, TGFB2, N6AMT1, WNT2, AKT1, CDC42, WISP1, GATA6, HLX, GATA4, HEY2, NRG1, CDK1, ADAM10, LIMK1, DDX39B, MMP14, HMGA2, NCAM1, SMO, KDM2B, CELF1, DBN1, SERP1, EXTL3, ERBB4, ERBB2, SEMA5A, EZR, PTK2B, BCL2, AGRN, NEDD4L, RPL4, FN1, TBX2, CPNE5, FDPS, IGF1, IGF2, CACNA2D2, PPIB, SFRP1, SFRP2, H3F3A, H3F3B",1928,277,17911,1.643346391,0.994354404,0.009185502,1.185402781
GOTERM_BP_FAT,GO:0035051~cardiocyte differentiation,32,1.391304348,6.00E-04,"BMP10, MEF2A, AW551984, EDN1, DICER1, REST, TGFB2, WISP1, MYOCD, GATA6, GATA4, HEY2, RARA, NRG1, PITX2, CDK1, TBX2, SMAD6, MAML1, EFNB2, VANGL2, DDX39B, FDPS, IGF1, ARID1A, HNRNPU, BVES, COL14A1, HDAC2, PRICKLE1, KDM6B, MYH10",1928,157,17911,1.893490499,0.994742141,0.009261862,1.201596853
GOTERM_BP_FAT,GO:0048639~positive regulation of developmental growth,36,1.565217391,7.76E-04,"BMP10, ERBB4, TBX20, EDN1, LPAR3, AKT1, WNT2, SEMA5A, EZR, WISP1, GATA6, HLX, BCL2, HEY2, GATA4, NEDD4L, AGRN, RPL4, NRG1, FN1, CDK1, LIMK1, TBX2, CPNE5, DDX39B, FDPS, IGF1, IGF2, HMGA2, CACNA2D2, NCAM1, SMO, PPIB, CELF1, DBN1, SERP1",1928,187,17911,1.788437216,0.998873969,0.011737625,1.551682075
GOTERM_BP_FAT,GO:1905209~positive regulation of cardiocyte differentiation,11,0.47826087,8.04E-04,"WISP1, MYOCD, GATA6, GATA4, EFNB2, EDN1, DDX39B, FDPS, IGF1, NRG1, TGFB2",1928,30,17911,3.406310512,0.999116864,0.012071677,1.606766994
GOTERM_BP_FAT,GO:0014897~striated muscle hypertrophy,20,0.869565217,9.33E-04,"BMP10, MEF2A, EDN1, EZH2, DDX39B, FDPS, IGF1, MYH7, ATP2B4, HDAC2, WISP1, COL14A1, MYOCD, GATA6, PDE5A, GATA4, HEY2, KDM4A, PARP1, IGFBP5",1928,82,17911,2.265838478,0.999715543,0.013789967,1.863199942
GOTERM_BP_FAT,GO:0051147~regulation of muscle cell differentiation,35,1.52173913,0.001044864,"BMP10, THRA, MORF4L2, EZH2, EDN1, KIT, SOX9, MEGF10, NOV, ZFP36L1, CDC42, WISP1, MYOCD, BCL2, MEG3, MBNL3, NRG1, EHD2, TCF3, MAP2K6, RBM24, MAML1, EFNB2, DDX39B, PTBP1, FDPS, IGF1, MMP14, COL14A1, HDAC2, PRICKLE1, BTG1, CDON, NLN, ABL1",1928,183,17911,1.776764052,0.999893275,0.015252653,2.084558314
GOTERM_BP_FAT,GO:0051149~positive regulation of muscle cell differentiation,23,1,0.001076876,"BMP10, THRA, MAML1, MORF4L2, EFNB2, EDN1, DDX39B, FDPS, IGF1, KIT, MMP14, CDC42, WISP1, MYOCD, BTG1, CDON, BCL2, MEG3, ABL1, NRG1, EHD2, TCF3, MAP2K6",1928,102,17911,2.094789887,0.999919366,0.015638286,2.147766853
GOTERM_BP_FAT,GO:0055007~cardiac muscle cell differentiation,26,1.130434783,0.001428357,"BMP10, MEF2A, AW551984, EDN1, DICER1, WISP1, MYOCD, GATA6, GATA4, HEY2, RARA, NRG1, PITX2, CDK1, MAML1, DDX39B, EFNB2, FDPS, IGF1, ARID1A, HNRNPU, BVES, COL14A1, HDAC2, KDM6B, MYH10",1928,124,17911,1.947890175,0.999996289,0.019997982,2.839233955
GOTERM_BP_FAT,GO:0003300~cardiac muscle hypertrophy,19,0.826086957,0.001541592,"BMP10, MEF2A, EDN1, EZH2, DDX39B, FDPS, IGF1, MYH7, ATP2B4, HDAC2, WISP1, COL14A1, MYOCD, GATA6, PDE5A, GATA4, HEY2, KDM4A, PARP1",1928,79,17911,2.234288828,0.999998624,0.021328763,3.061009357
GOTERM_BP_FAT,GO:0003012~muscle system process,59,2.565217391,0.001561842,"KCNE1L, SRSF1, BMP10, MEF2A, NPNT, EZH2, EDN1, TBX20, PAWR, GJA5, EDNRB, CTTN, ATP2B4, WISP1, MYOCD, GATA6, CXCR4, CTGF, HEY2, GATA4, GUCY1A3, MAP2K6, SCN10A, DDX39B, RAP1GDS1, MYH7, MYH8, CTNNA3, TNNT1, GTF2IRD1, PDE5A, SGCE, DBN1, CASQ1, CAV1, MYL4, CALD1, FKBP1A, TPM2, NEDD4L, AGRN, FDPS, IGF1, ITGA2, RNF207, SEPN1, NUP155, TNNI1, ANXA2, TNNI2, HDAC2, COL14A1, SULF2, SULF1, CACNA1G, KDM4A, PARP1, F2R, IGFBP5",1928,365,17911,1.501661172,0.999998848,0.021504162,3.100618426
GOTERM_BP_FAT,GO:0043500~muscle adaptation,23,1,0.001603673,"BMP10, MEF2A, EDN1, DDX39B, EZH2, FDPS, IGF1, MYH7, SEPN1, TNNI1, COL14A1, ATP2B4, WISP1, TNNT1, GATA6, GTF2IRD1, PDE5A, GATA4, HEY2, KDM4A, PARP1, CASQ1, IGFBP5",1928,105,17911,2.034938747,0.999999201,0.022004978,3.182393352
GOTERM_BP_FAT,GO:0060420~regulation of heart growth,17,0.739130435,0.001639002,"CDK1, BMP10, ERBB4, TBX2, EDN1, DDX39B, TBX20, FDPS, IGF1, WNT2, NCAM1, HDAC2, WISP1, COL14A1, GATA6, GATA4, HEY2",1928,67,17911,2.357148387,0.999999414,0.022414409,3.251405635
GOTERM_BP_FAT,GO:0014896~muscle hypertrophy,20,0.869565217,0.001703196,"BMP10, MEF2A, EDN1, EZH2, DDX39B, FDPS, IGF1, MYH7, ATP2B4, HDAC2, WISP1, COL14A1, MYOCD, GATA6, PDE5A, GATA4, HEY2, KDM4A, PARP1, IGFBP5",1928,86,17911,2.160450642,0.999999666,0.023031047,3.376684816
GOTERM_BP_FAT,GO:1901861~regulation of muscle tissue development,30,1.304347826,0.001716508,"BMP10, ERBB4, HMGCR, TBX20, EDN1, TCF7L2, MEGF10, WNT2, DDX17, WISP1, MYOCD, GATA6, BCL2, GATA4, HEY2, MEG3, NRG1, CDK1, TBX2, EFNB2, DDX39B, FDPS, IGF1, NCAM1, COL14A1, HDAC2, CDON, NLN, LUC7L, IGFBP5",1928,153,17911,1.821556423,0.999999703,0.023173321,3.402645188
GOTERM_BP_FAT,GO:1905207~regulation of cardiocyte differentiation,13,0.565217391,0.001833861,"COL14A1, WISP1, PRICKLE1, MYOCD, GATA6, GATA4, EFNB2, EDN1, DDX39B, FDPS, IGF1, NRG1, TGFB2",1928,44,17911,2.744754338,0.999999894,0.024550195,3.631211402
GOTERM_BP_FAT,GO:0016202~regulation of striated muscle tissue development,29,1.260869565,0.002573274,"BMP10, ERBB4, HMGCR, TBX20, EDN1, TCF7L2, MEGF10, WNT2, DDX17, WISP1, MYOCD, GATA6, BCL2, GATA4, HEY2, MEG3, NRG1, CDK1, TBX2, EFNB2, DDX39B, FDPS, IGF1, NCAM1, COL14A1, HDAC2, CDON, NLN, LUC7L",1928,150,17911,1.796054633,1,0.032650962,5.059566967
GOTERM_BP_FAT,GO:0055012~ventricular cardiac muscle cell differentiation,8,0.347826087,0.002581994,"CDK1, BMP10, MEF2A, MYOCD, HEY2, RARA, MYH10, PITX2",1928,19,17911,3.911552741,1,0.032712528,5.07629008
GOTERM_BP_FAT,GO:0055006~cardiac cell development,19,0.826086957,0.002762516,"CDK1, BMP10, MEF2A, MAML1, SMAD6, DICER1, DDX39B, EDN1, FDPS, IGF1, HNRNPU, BVES, HDAC2, WISP1, MYOCD, GATA4, HEY2, PITX2, MYH10",1928,83,17911,2.126612258,1,0.034661888,5.421886065
GOTERM_BP_FAT,GO:0048634~regulation of muscle organ development,29,1.260869565,0.003134835,"BMP10, ERBB4, HMGCR, TBX20, EDN1, TCF7L2, MEGF10, WNT2, DDX17, WISP1, MYOCD, GATA6, BCL2, GATA4, HEY2, MEG3, NRG1, CDK1, TBX2, EFNB2, DDX39B, FDPS, IGF1, NCAM1, COL14A1, HDAC2, CDON, NLN, LUC7L",1928,152,17911,1.772422336,1,0.038749563,6.130891244
GOTERM_BP_FAT,GO:0055013~cardiac muscle cell development,18,0.782608696,0.003382746,"CDK1, BMP10, MEF2A, MAML1, DICER1, DDX39B, EDN1, FDPS, IGF1, HNRNPU, BVES, HDAC2, WISP1, MYOCD, GATA4, HEY2, PITX2, MYH10",1928,78,17911,2.143831791,1,0.041231589,6.600182093
GOTERM_BP_FAT,GO:0043502~regulation of muscle adaptation,18,0.782608696,0.003887579,"BMP10, MEF2A, EDN1, DDX39B, FDPS, IGF1, MYH7, SEPN1, TNNI1, ATP2B4, WISP1, TNNT1, COL14A1, GTF2IRD1, PDE5A, PARP1, CASQ1, IGFBP5",1928,79,17911,2.116694679,1,0.046223713,7.54893567
GOTERM_BP_FAT,GO:0055001~muscle cell development,32,1.391304348,0.00432389,"BMP10, MEF2A, UCHL1, EDN1, DICER1, MEGF10, FAM65B, KDM1A, WISP1, MYOCD, BCL2, HEY2, GATA4, MEG3, NFATC4, PITX2, CDK1, SMAD6, MAML1, DDX39B, FDPS, IGF1, MYOZ1, SEPN1, CACNA2D2, HNRNPU, SMO, SDC1, BVES, HDAC2, CASQ1, MYH10",1928,177,17911,1.67953677,1,0.050670352,8.361527707
GOTERM_BP_FAT,GO:0090257~regulation of muscle system process,36,1.565217391,0.004946113,"BMP10, CAV1, MEF2A, CALD1, NPNT, EDN1, PAWR, GJA5, CTTN, WISP1, ATP2B4, MYOCD, CTGF, GATA4, GUCY1A3, AGRN, SCN10A, DDX39B, FDPS, ITGA2, IGF1, RNF207, MYH7, SEPN1, CTNNA3, TNNI1, TNNI2, TNNT1, COL14A1, GTF2IRD1, PDE5A, PARP1, DBN1, CASQ1, F2R, IGFBP5",1928,208,17911,1.607873843,1,0.056339907,9.508632175
GOTERM_BP_FAT,GO:0051155~positive regulation of striated muscle cell differentiation,16,0.695652174,0.005077539,"BMP10, THRA, MAML1, MORF4L2, DDX39B, EDN1, EFNB2, FDPS, IGF1, MMP14, WISP1, MYOCD, BCL2, MEG3, NRG1, EHD2",1928,68,17911,2.185867708,1,0.057572434,9.749170287
GOTERM_BP_FAT,GO:0051153~regulation of striated muscle cell differentiation,22,0.956521739,0.00513637,"BMP10, RBM24, THRA, MAML1, MORF4L2, EFNB2, EDN1, EZH2, DDX39B, FDPS, IGF1, MMP14, NOV, HDAC2, WISP1, COL14A1, MYOCD, BCL2, MEG3, NLN, NRG1, EHD2",1928,108,17911,1.892394729,1,0.058071314,9.856649058
GOTERM_BP_FAT,GO:0055015~ventricular cardiac muscle cell development,6,0.260869565,0.008795027,"CDK1, BMP10, MEF2A, HEY2, MYH10, PITX2",1928,13,17911,4.287663581,1,0.08972968,16.30670337
GOTERM_BP_FAT,GO:0014742~positive regulation of muscle hypertrophy,9,0.391304348,0.009584032,"BMP10, MEF2A, WISP1, PDE5A, EDN1, DDX39B, FDPS, IGF1, PARP1",1928,29,17911,2.883084132,1,0.09629886,17.63897722
GOTERM_BP_FAT,GO:0010613~positive regulation of cardiac muscle hypertrophy,9,0.391304348,0.009584032,"BMP10, MEF2A, WISP1, PDE5A, EDN1, DDX39B, FDPS, IGF1, PARP1",1928,29,17911,2.883084132,1,0.09629886,17.63897722
GOTERM_BP_FAT,GO:0060043~regulation of cardiac muscle cell proliferation,11,0.47826087,0.010021104,"WNT2, NCAM1, CDK1, BMP10, HDAC2, ERBB4, GATA6, TBX2, HEY2, GATA4, TBX20",1928,41,17911,2.492422326,1,0.100027374,18.36829349
GOTERM_BP_FAT,GO:2000727~positive regulation of cardiac muscle cell differentiation,8,0.347826087,0.010978258,"WISP1, MYOCD, EFNB2, EDN1, DDX39B, FDPS, IGF1, NRG1",1928,24,17911,3.09664592,1,0.107513808,19.94406341
GOTERM_BP_FAT,GO:0014887~cardiac muscle adaptation,8,0.347826087,0.010978258,"BMP10, ATP2B4, GATA6, HEY2, GATA4, EZH2, MYH7, KDM4A",1928,24,17911,3.09664592,1,0.107513808,19.94406341
GOTERM_BP_FAT,GO:0014888~striated muscle adaptation,12,0.52173913,0.011475181,"BMP10, ATP2B4, TNNT1, GATA6, GTF2IRD1, HEY2, GATA4, EZH2, MYH7, KDM4A, TNNI1, IGFBP5",1928,48,17911,2.32248444,1,0.111751623,20.75070815
GOTERM_BP_FAT,GO:0055002~striated muscle cell development,28,1.217391304,0.011995065,"BMP10, MEF2A, EDN1, UCHL1, DICER1, FAM65B, WISP1, MYOCD, BCL2, GATA4, HEY2, MEG3, PITX2, CDK1, MAML1, DDX39B, FDPS, IGF1, MYOZ1, SEPN1, CACNA2D2, HNRNPU, SMO, SDC1, BVES, HDAC2, CASQ1, MYH10",1928,160,17911,1.625739108,1,0.115643936,21.58635303
GOTERM_BP_FAT,GO:0014743~regulation of muscle hypertrophy,12,0.52173913,0.023575757,"BMP10, MEF2A, ATP2B4, COL14A1, WISP1, PDE5A, EDN1, DDX39B, FDPS, IGF1, PARP1, IGFBP5",1928,53,17911,2.103382134,1,0.19467144,38.16875686
GOTERM_BP_FAT,GO:0014898~cardiac muscle hypertrophy in response to stress,7,0.304347826,0.025230257,"ATP2B4, GATA6, HEY2, GATA4, EZH2, MYH7, KDM4A",1928,22,17911,2.955889287,1,0.204147599,40.24605313
GOTERM_BP_FAT,GO:0003299~muscle hypertrophy in response to stress,7,0.304347826,0.025230257,"ATP2B4, GATA6, HEY2, GATA4, EZH2, MYH7, KDM4A",1928,22,17911,2.955889287,1,0.204147599,40.24605313
GOTERM_BP_FAT,GO:2000725~regulation of cardiac muscle cell differentiation,9,0.391304348,0.029490019,"COL14A1, WISP1, MYOCD, EFNB2, EDN1, DDX39B, FDPS, IGF1, NRG1",1928,35,17911,2.388841138,1,0.229177596,45.29349351
GOTERM_BP_FAT,GO:0061051~positive regulation of cell growth involved in cardiac muscle cell development,5,0.217391304,0.032580063,"WISP1, EDN1, DDX39B, FDPS, IGF1",1928,12,17911,3.8708074,1,0.246038397,48.69843848
GOTERM_BP_FAT,GO:0010611~regulation of cardiac muscle hypertrophy,11,0.47826087,0.042829224,"BMP10, MEF2A, ATP2B4, COL14A1, WISP1, PDE5A, EDN1, DDX39B, FDPS, IGF1, PARP1",1928,51,17911,2.003712066,1,0.299909588,58.6075892
GOTERM_BP_FAT,GO:0061050~regulation of cell growth involved in cardiac muscle cell development,6,0.260869565,0.04614661,"COL14A1, WISP1, EDN1, DDX39B, FDPS, IGF1",1928,19,17911,2.933664556,1,0.314862196,61.4044524
GOTERM_BP_FAT,GO:0061049~cell growth involved in cardiac muscle cell development,7,0.304347826,0.084502589,"WISP1, MYOCD, GATA4, EDN1, DDX39B, FDPS, IGF1",1928,29,17911,2.242398769,1,0.473487066,83.12055723
GOTERM_BP_FAT,GO:0003298~physiological muscle hypertrophy,7,0.304347826,0.084502589,"WISP1, MYOCD, GATA4, EDN1, DDX39B, FDPS, IGF1",1928,29,17911,2.242398769,1,0.473487066,83.12055723
GOTERM_BP_FAT,GO:0003301~physiological cardiac muscle hypertrophy,7,0.304347826,0.084502589,"WISP1, MYOCD, GATA4, EDN1, DDX39B, FDPS, IGF1",1928,29,17911,2.242398769,1,0.473487066,83.12055723
